"Dallas County,  Missouri", Missouri
"Dallas County,  Texas", Texas
"Dane County,  Wisconsin", Wisconsin
"Daniels County,  Montana", Montana
"Dare County,  North Carolina", North Carolina
"Darke County,  Ohio", Ohio
"Darlington County,  South Carolina", South Carolina
"Dauphin County,  Pennsylvania", Pennsylvania
"Davidson County,  North Carolina", North Carolina
"Davidson County,  Tennessee", Tennessee
"Davie County,  North Carolina", North Carolina
"Daviess County,  Indiana", Indiana
"Daviess County,  Kentucky", Kentucky
"Daviess County,  Missouri", Missouri
"Davis County,  Iowa", Iowa
"Davis County,  Utah", Utah
"Davison County,  South Dakota", South Dakota
"Dawes County,  Nebraska", Nebraska
"Dawson County,  Georgia", Georgia
"Dawson County,  Montana", Montana
"Dawson County,  Nebraska", Nebraska
"Dawson County,  Texas", Texas
"Day County,  South Dakota", South Dakota
"De Baca County,  New Mexico", New Mexico
"DeKalb County,  Alabama", Alabama
"DeKalb County,  Georgia", Georgia
"DeKalb County,  Illinois", Illinois
"DeKalb County,  Indiana", Indiana
"DeKalb County,  Missouri", Missouri
"DeKalb County,  Tennessee", Tennessee
"De Soto Parish,  Louisiana", Louisiana
"DeSoto County,  Florida", Florida
"DeSoto County,  Mississippi", Mississippi
"De Witt County,  Illinois", Illinois
"DeWitt County,  Texas", Texas
"Deaf Smith County,  Texas", Texas
"Dearborn County,  Indiana", Indiana
"Decatur County,  Georgia", Georgia
"Decatur County,  Indiana", Indiana
"Decatur County,  Iowa", Iowa
"Decatur County,  Kansas", Kansas
"Decatur County,  Tennessee", Tennessee
"Deer Lodge County,  Montana", Montana
"Defiance County,  Ohio", Ohio
"Del Norte County,  California", California
"Delaware County,  Indiana", Indiana
"Delaware County,  Iowa", Iowa
"Delaware County,  New York", New York
"Delaware County,  Ohio", Ohio
"Delaware County,  Oklahoma", Oklahoma
"Delaware County,  Pennsylvania", Pennsylvania
"Delta County,  Colorado", Colorado
"Delta County,  Michigan", Michigan
"Delta County,  Texas", Texas
"Denali Borough,  Alaska", Alaska
"Dent County,  Missouri", Missouri
"Denton County,  Texas", Texas
"City and County of Denver,  Colorado", Colorado
"Des Moines County,  Iowa", Iowa
"Deschutes County,  Oregon", Oregon
"Desha County,  Arkansas", Arkansas
"Deuel County,  Nebraska", Nebraska
"Deuel County,  South Dakota", South Dakota
"Dewey County,  Oklahoma", Oklahoma
"Dewey County,  South Dakota", South Dakota
"Dickens County,  Texas", Texas
"Dickenson County,  Virginia", Virginia
"Dickey County,  North Dakota", North Dakota
"Dickinson County,  Iowa", Iowa
"Dickinson County,  Kansas", Kansas
"Dickinson County,  Michigan", Michigan
"Dickson County,  Tennessee", Tennessee
"Dillingham Census Area,  Alaska", Alaska
"Dillon County,  South Carolina", South Carolina
"Dimmit County,  Texas", Texas
"Dinwiddie County,  Virginia", Virginia
"District of Columbia", District of Columbia
"Divide County,  North Dakota", North Dakota
"Dixie County,  Florida", Florida
"Dixon County,  Nebraska", Nebraska
"Doddridge County,  West Virginia", West Virginia
"Dodge County,  Georgia", Georgia
"Dodge County,  Minnesota", Minnesota
"Dodge County,  Nebraska", Nebraska
"Dodge County,  Wisconsin", Wisconsin
"Dolores County,  Colorado", Colorado
"Doña Ana County,  New Mexico", New Mexico
"Doniphan County,  Kansas", Kansas
"Donley County,  Texas", Texas
"Dooly County,  Georgia", Georgia
"Door County,  Wisconsin", Wisconsin
"Dorado Municipality,  Puerto Rico", Puerto Rico
"Dorchester County,  Maryland", Maryland
"Dorchester County,  South Carolina", South Carolina
"Dougherty County,  Georgia", Georgia
"Douglas County,  Colorado", Colorado
"Douglas County,  Georgia", Georgia
"Douglas County,  Illinois", Illinois
"Douglas County,  Kansas", Kansas
"Douglas County,  Minnesota", Minnesota
"Douglas County,  Missouri", Missouri
"Douglas County,  Nebraska", Nebraska
"Douglas County,  Nevada", Nevada
"Douglas County,  Oregon", Oregon
"Douglas County,  South Dakota", South Dakota
"Douglas County,  Washington", Washington
"Douglas County,  Wisconsin", Wisconsin
"Drew County,  Arkansas", Arkansas
"DuPage County,  Illinois", Illinois
"Dubois County,  Indiana", Indiana
"Dubuque County,  Iowa", Iowa
"Duchesne County,  Utah", Utah
"Dukes County,  Massachusetts", Massachusetts
"Dundy County,  Nebraska", Nebraska
"Dunklin County,  Missouri", Missouri
"Dunn County,  North Dakota", North Dakota
"Dunn County,  Wisconsin", Wisconsin
"Duplin County,  North Carolina", North Carolina
"Durham County,  North Carolina", North Carolina
"Dutchess County,  New York", New York
"Duval County,  Florida", Florida
"Duval County,  Texas", Texas
"Dyer County,  Tennessee", Tennessee
"Eagle County,  Colorado", Colorado
"Early County,  Georgia", Georgia
"East Baton Rouge Parish,  Louisiana", Louisiana
"East Carroll Parish,  Louisiana", Louisiana
"East Feliciana Parish,  Louisiana", Louisiana
"Eastern District,  American Samoa", American Samoa
"Eastland County,  Texas", Texas
"Eaton County,  Michigan", Michigan
"Eau Claire County,  Wisconsin", Wisconsin
"Echols County,  Georgia", Georgia
"Ector County,  Texas", Texas
"Eddy County,  New Mexico", New Mexico
"Eddy County,  North Dakota", North Dakota
"Edgar County,  Illinois", Illinois
"Edgecombe County,  North Carolina", North Carolina
"Edgefield County,  South Carolina", South Carolina
"Edmonson County,  Kentucky", Kentucky
"Edmunds County,  South Dakota", South Dakota
"Edwards County,  Illinois", Illinois
"Edwards County,  Kansas", Kansas
"Edwards County,  Texas", Texas
"Effingham County,  Georgia", Georgia
"Effingham County,  Illinois", Illinois
"El Dorado County,  California", California
"El Paso County,  Colorado", Colorado
"El Paso County,  Texas", Texas
"Elbert County,  Colorado", Colorado
"Elbert County,  Georgia", Georgia
"Elk County,  Kansas", Kansas
"Elk County,  Pennsylvania", Pennsylvania
"Elkhart County,  Indiana", Indiana
"Elko County,  Nevada", Nevada
"Elliott County,  Kentucky", Kentucky
"Ellis County,  Kansas", Kansas
"Ellis County,  Oklahoma", Oklahoma
"Ellis County,  Texas", Texas
"Ellsworth County,  Kansas", Kansas
"Elmore County,  Alabama", Alabama
"Elmore County,  Idaho", Idaho
"Emanuel County,  Georgia", Georgia
"Emery County,  Utah", Utah
"Emmet County,  Iowa", Iowa
"Emmet County,  Michigan", Michigan
"Emmons County,  North Dakota", North Dakota
"Erath County,  Texas", Texas
"Erie County,  New York", New York
"Erie County,  Ohio", Ohio
"Erie County,  Pennsylvania", Pennsylvania
"Escambia County,  Alabama", Alabama
"Escambia County,  Florida", Florida
"Esmeralda County,  Nevada", Nevada
"Essex County,  Massachusetts", Massachusetts
"Essex County,  New Jersey", New Jersey
"Essex County,  New York", New York
"Essex County,  Vermont", Vermont
"Essex County,  Virginia", Virginia
"Estill County,  Kentucky", Kentucky
"Etowah County,  Alabama", Alabama
"Eureka County,  Nevada", Nevada
"Evangeline Parish,  Louisiana", Louisiana
"Evans County,  Georgia", Georgia
"Fairbanks North Star Borough,  Alaska", Alaska
"Fairfax County,  Virginia", Virginia
"Fairfield County,  Connecticut", Connecticut
"Fairfield County,  Ohio", Ohio
"Fairfield County,  South Carolina", South Carolina
"Fajardo Municipality,  Puerto Rico", Puerto Rico
"Fall River County,  South Dakota", South Dakota
"Fallon County,  Montana", Montana
"Falls County,  Texas", Texas
"Fannin County,  Georgia", Georgia
"Fannin County,  Texas", Texas
"Faribault County,  Minnesota", Minnesota
"Faulk County,  South Dakota", South Dakota
"Faulkner County,  Arkansas", Arkansas
"Fauquier County,  Virginia", Virginia
"Fayette County,  Alabama", Alabama
"Fayette County,  Georgia", Georgia
"Fayette County,  Illinois", Illinois
"Fayette County,  Indiana", Indiana
"Fayette County,  Iowa", Iowa
"Fayette County,  Kentucky", Kentucky
"Fayette County,  Ohio", Ohio
"Fayette County,  Pennsylvania", Pennsylvania
"Fayette County,  Tennessee", Tennessee
"Fayette County,  Texas", Texas
"Fayette County,  West Virginia", West Virginia
"Fentress County,  Tennessee", Tennessee
"Fergus County,  Montana", Montana
"Ferry County,  Washington", Washington
"Fillmore County,  Minnesota", Minnesota
"Fillmore County,  Nebraska", Nebraska
"Finney County,  Kansas", Kansas
"Fisher County,  Texas", Texas
"Flagler County,  Florida", Florida
"Flathead County,  Montana", Montana
"Fleming County,  Kentucky", Kentucky
"Florence County,  South Carolina", South Carolina
"Florence County,  Wisconsin", Wisconsin
"Florida Municipality,  Puerto Rico", Puerto Rico
"Floyd County,  Georgia", Georgia
"Floyd County,  Indiana", Indiana
"Floyd County,  Iowa", Iowa
"Floyd County,  Kentucky", Kentucky
"Floyd County,  Texas", Texas
"Floyd County,  Virginia", Virginia
"Fluvanna County,  Virginia", Virginia
"Foard County,  Texas", Texas
"Fond du Lac County,  Wisconsin", Wisconsin
"Ford County,  Illinois", Illinois
"Ford County,  Kansas", Kansas
"Forest County,  Pennsylvania", Pennsylvania
"Forest County,  Wisconsin", Wisconsin
"Forrest County,  Mississippi", Mississippi
"Forsyth County,  Georgia", Georgia
"Forsyth County,  North Carolina", North Carolina
"Fort Bend County,  Texas", Texas
"Foster County,  North Dakota", North Dakota
"Fountain County,  Indiana", Indiana
"Franklin County,  Alabama", Alabama
"Franklin County,  Arkansas", Arkansas
"Franklin County,  Florida", Florida
"Franklin County,  Georgia", Georgia
"Franklin County,  Idaho", Idaho
"Franklin County,  Illinois", Illinois
"Franklin County,  Indiana", Indiana
"Franklin County,  Iowa", Iowa
"Franklin County,  Kansas", Kansas
"Franklin County,  Kentucky", Kentucky
"Franklin County,  Maine", Maine
"Franklin County,  Massachusetts", Massachusetts
"Franklin County,  Mississippi", Mississippi
"Franklin County,  Missouri", Missouri
"Franklin County,  Nebraska", Nebraska
"Franklin County,  New York", New York
"Franklin County,  North Carolina", North Carolina
"Franklin County,  Ohio", Ohio
"Franklin County,  Pennsylvania", Pennsylvania
"Franklin County,  Tennessee", Tennessee
"Franklin County,  Texas", Texas
"Franklin County,  Vermont", Vermont
"Franklin County,  Virginia", Virginia
"Franklin County,  Washington", Washington
"Franklin Parish,  Louisiana", Louisiana
"Frederick County,  Maryland", Maryland
"Frederick County,  Virginia", Virginia
"Freeborn County,  Minnesota", Minnesota
"Freestone County,  Texas", Texas
"Fremont County,  Colorado", Colorado
"Fremont County,  Idaho", Idaho
"Fremont County,  Iowa", Iowa
"Fremont County,  Wyoming", Wyoming
"Fresno County,  California", California
"Frio County,  Texas", Texas
"Frontier County,  Nebraska", Nebraska
"Fulton County,  Arkansas", Arkansas
"Fulton County,  Georgia", Georgia
"Fulton County,  Illinois", Illinois
"Fulton County,  Indiana", Indiana
"Fulton County,  Kentucky", Kentucky
"Fulton County,  New York", New York
"Fulton County,  Ohio", Ohio
"Fulton County,  Pennsylvania", Pennsylvania
"Furnas County,  Nebraska", Nebraska
"Gadsden County,  Florida", Florida
"Gage County,  Nebraska", Nebraska
"Gaines County,  Texas", Texas
"Gallatin County,  Illinois", Illinois
"Gallatin County,  Kentucky", Kentucky
"Gallatin County,  Montana", Montana
"Gallia County,  Ohio", Ohio
"Galveston County,  Texas", Texas
"Garden County,  Nebraska", Nebraska
"Garfield County,  Colorado", Colorado
"Garfield County,  Montana", Montana
"Garfield County,  Nebraska", Nebraska
"Garfield County,  Oklahoma", Oklahoma
"Garfield County,  Utah", Utah
"Garfield County,  Washington", Washington
"Garland County,  Arkansas", Arkansas
"Garrard County,  Kentucky", Kentucky
"Garrett County,  Maryland", Maryland
"Garvin County,  Oklahoma", Oklahoma
"Garza County,  Texas", Texas
"Gasconade County,  Missouri", Missouri
"Gaston County,  North Carolina", North Carolina
"Gates County,  North Carolina", North Carolina
"Geary County,  Kansas", Kansas
"Geauga County,  Ohio", Ohio
"Gem County,  Idaho", Idaho
"Genesee County,  Michigan", Michigan
"Genesee County,  New York", New York
"Geneva County,  Alabama", Alabama
"Gentry County,  Missouri", Missouri
"George County,  Mississippi", Mississippi
"Georgetown County,  South Carolina", South Carolina
"Gibson County,  Indiana", Indiana
"Gibson County,  Tennessee", Tennessee
"Gila County,  Arizona", Arizona
"Gilchrist County,  Florida", Florida
"Giles County,  Tennessee", Tennessee
"Giles County,  Virginia", Virginia
"Gillespie County,  Texas", Texas
"Gilliam County,  Oregon", Oregon
"Gilmer County,  Georgia", Georgia
"Gilmer County,  West Virginia", West Virginia
"Gilpin County,  Colorado", Colorado
"Glacier County,  Montana", Montana
"Glades County,  Florida", Florida
"Gladwin County,  Michigan", Michigan
"Glascock County,  Georgia", Georgia
"Glasscock County,  Texas", Texas
"Glenn County,  California", California
"Gloucester County,  New Jersey", New Jersey
"Gloucester County,  Virginia", Virginia
"Glynn County,  Georgia", Georgia
"Gogebic County,  Michigan", Michigan
"Golden Valley County,  Montana", Montana
"Golden Valley County,  North Dakota", North Dakota
"Goliad County,  Texas", Texas
"Gonzales County,  Texas", Texas
"Goochland County,  Virginia", Virginia
"Goodhue County,  Minnesota", Minnesota
"Gooding County,  Idaho", Idaho
"Gordon County,  Georgia", Georgia
"Goshen County,  Wyoming", Wyoming
"Gosper County,  Nebraska", Nebraska
"Gove County,  Kansas", Kansas
"Grady County,  Georgia", Georgia
"Grady County,  Oklahoma", Oklahoma
"Grafton County,  New Hampshire", New Hampshire
"Graham County,  Arizona", Arizona
"Graham County,  Kansas", Kansas
"Graham County,  North Carolina", North Carolina
"Grainger County,  Tennessee", Tennessee
"Grand County,  Colorado", Colorado
"Grand County,  Utah", Utah
"Grand Forks County,  North Dakota", North Dakota
"Grand Isle County,  Vermont", Vermont
"Grand Traverse County,  Michigan", Michigan
"Granite County,  Montana", Montana
"Grant County,  Arkansas", Arkansas
"Grant County,  Indiana", Indiana
"Grant County,  Kansas", Kansas
"Grant County,  Kentucky", Kentucky
"Grant County,  Minnesota", Minnesota
"Grant County,  Nebraska", Nebraska
"Grant County,  New Mexico", New Mexico
"Grant County,  North Dakota", North Dakota
"Grant County,  Oklahoma", Oklahoma
"Grant County,  Oregon", Oregon
"Grant County,  South Dakota", South Dakota
"Grant County,  Washington", Washington
"Grant County,  West Virginia", West Virginia
"Grant County,  Wisconsin", Wisconsin
"Grant Parish,  Louisiana", Louisiana
"Granville County,  North Carolina", North Carolina
"Gratiot County,  Michigan", Michigan
"Graves County,  Kentucky", Kentucky
"Gray County,  Kansas", Kansas
"Gray County,  Texas", Texas
"Grays Harbor County,  Washington", Washington
"Grayson County,  Kentucky", Kentucky
"Grayson County,  Texas", Texas
"Grayson County,  Virginia", Virginia
"Greeley County,  Kansas", Kansas
"Greeley County,  Nebraska", Nebraska
"Green County,  Kentucky", Kentucky
"Green County,  Wisconsin", Wisconsin
"Green Lake County,  Wisconsin", Wisconsin
"Greenbrier County,  West Virginia", West Virginia
"Greene County,  Alabama", Alabama
"Greene County,  Arkansas", Arkansas
"Greene County,  Georgia", Georgia
"Greene County,  Illinois", Illinois
"Greene County,  Indiana", Indiana
"Greene County,  Iowa", Iowa
"Greene County,  Mississippi", Mississippi
"Greene County,  Missouri", Missouri
"Greene County,  New York", New York
"Greene County,  North Carolina", North Carolina
"Greene County,  Ohio", Ohio
"Greene County,  Pennsylvania", Pennsylvania
"Greene County,  Tennessee", Tennessee
"Greene County,  Virginia", Virginia
"Greenlee County,  Arizona", Arizona
"Greensville County,  Virginia", Virginia
"Greenup County,  Kentucky", Kentucky
"Greenville County,  South Carolina", South Carolina
"Greenwood County,  Kansas", Kansas
"Greenwood County,  South Carolina", South Carolina
"Greer County,  Oklahoma", Oklahoma
"Gregg County,  Texas", Texas
"Gregory County,  South Dakota", South Dakota
"Grenada County,  Mississippi", Mississippi
"Griggs County,  North Dakota", North Dakota
"Grimes County,  Texas", Texas
"Grundy County,  Illinois", Illinois
"Grundy County,  Iowa", Iowa
"Grundy County,  Missouri", Missouri
"Grundy County,  Tennessee", Tennessee
"Guadalupe County,  New Mexico", New Mexico
"Guadalupe County,  Texas", Texas
"Guánica Municipality,  Puerto Rico", Puerto Rico
"Guayama Municipality,  Puerto Rico", Puerto Rico
"Guayanilla Municipality,  Puerto Rico", Puerto Rico
"Guaynabo Municipality,  Puerto Rico", Puerto Rico
"Guernsey County,  Ohio", Ohio
"Guilford County,  North Carolina", North Carolina
"Gulf County,  Florida", Florida
"Gunnison County,  Colorado", Colorado
"Gurabo Municipality,  Puerto Rico", Puerto Rico
"Guthrie County,  Iowa", Iowa
"Gwinnett County,  Georgia", Georgia
"Haakon County,  South Dakota", South Dakota
"Habersham County,  Georgia", Georgia
"Haines Borough,  Alaska", Alaska
"Hale County,  Alabama", Alabama
"Hale County,  Texas", Texas
"Halifax County,  North Carolina", North Carolina
"Halifax County,  Virginia", Virginia
"Hall County,  Georgia", Georgia
"Hall County,  Nebraska", Nebraska
"Hall County,  Texas", Texas
"Hamblen County,  Tennessee", Tennessee
"Hamilton County,  Florida", Florida
"Hamilton County,  Illinois", Illinois
"Hamilton County,  Indiana", Indiana
"Hamilton County,  Iowa", Iowa
"Hamilton County,  Kansas", Kansas
"Hamilton County,  Nebraska", Nebraska
"Hamilton County,  New York", New York
"Hamilton County,  Ohio", Ohio
"Hamilton County,  Tennessee", Tennessee
"Hamilton County,  Texas", Texas
"Hamlin County,  South Dakota", South Dakota
"Hampden County,  Massachusetts", Massachusetts
"Hampshire County,  Massachusetts", Massachusetts
"Hampshire County,  West Virginia", West Virginia
"Hampton County,  South Carolina", South Carolina
"Hancock County,  Georgia", Georgia
"Hancock County,  Illinois", Illinois
"Hancock County,  Indiana", Indiana
"Hancock County,  Iowa", Iowa
"Hancock County,  Kentucky", Kentucky
"Hancock County,  Maine", Maine
"Hancock County,  Mississippi", Mississippi
"Hancock County,  Ohio", Ohio
"Hancock County,  Tennessee", Tennessee
"Hancock County,  West Virginia", West Virginia
"Hand County,  South Dakota", South Dakota
"Hanover County,  Virginia", Virginia
"Hansford County,  Texas", Texas
"Hanson County,  South Dakota", South Dakota
"Haralson County,  Georgia", Georgia
"Hardee County,  Florida", Florida
"Hardeman County,  Tennessee", Tennessee
"Hardeman County,  Texas", Texas
"Hardin County,  Illinois", Illinois
"Hardin County,  Iowa", Iowa
"Hardin County,  Kentucky", Kentucky
"Hardin County,  Ohio", Ohio
"Hardin County,  Tennessee", Tennessee
"Hardin County,  Texas", Texas
"Harding County,  New Mexico", New Mexico
"Harding County,  South Dakota", South Dakota
"Hardy County,  West Virginia", West Virginia
"Harford County,  Maryland", Maryland
"Harlan County,  Kentucky", Kentucky
"Harlan County,  Nebraska", Nebraska
"Harmon County,  Oklahoma", Oklahoma
"Harnett County,  North Carolina", North Carolina
"Harney County,  Oregon", Oregon
"Harper County,  Kansas", Kansas
"Harper County,  Oklahoma", Oklahoma
"Harris County,  Georgia", Georgia
"Harris County,  Texas", Texas
"Harrison County,  Indiana", Indiana
"Harrison County,  Iowa", Iowa
"Harrison County,  Kentucky", Kentucky
"Harrison County,  Mississippi", Mississippi
"Harrison County,  Missouri", Missouri
"Harrison County,  Ohio", Ohio
"Harrison County,  Texas", Texas
"Harrison County,  West Virginia", West Virginia
"Hart County,  Georgia", Georgia
"Hart County,  Kentucky", Kentucky
"Hartford County,  Connecticut", Connecticut
"Hartley County,  Texas", Texas
"Harvey County,  Kansas", Kansas
"Haskell County,  Kansas", Kansas
"Haskell County,  Oklahoma", Oklahoma
"Haskell County,  Texas", Texas
"Hatillo Municipality,  Puerto Rico", Puerto Rico
"Hawaiʻi County,  Hawaii", Hawaii
"Hawkins County,  Tennessee", Tennessee
"Hayes County,  Nebraska", Nebraska
"Hays County,  Texas", Texas
"Haywood County,  North Carolina", North Carolina
"Haywood County,  Tennessee", Tennessee
"Heard County,  Georgia", Georgia
"Hemphill County,  Texas", Texas
"Hempstead County,  Arkansas", Arkansas
"Henderson County,  Illinois", Illinois
"Henderson County,  Kentucky", Kentucky
"Henderson County,  North Carolina", North Carolina
"Henderson County,  Tennessee", Tennessee
"Henderson County,  Texas", Texas
"Hendricks County,  Indiana", Indiana
"Hendry County,  Florida", Florida
"Hennepin County,  Minnesota", Minnesota
"Henrico County,  Virginia", Virginia
"Henry County,  Alabama", Alabama
"Henry County,  Georgia", Georgia
"Henry County,  Illinois", Illinois
"Henry County,  Indiana", Indiana
"Henry County,  Iowa", Iowa
"Henry County,  Kentucky", Kentucky
"Henry County,  Missouri", Missouri
"Henry County,  Ohio", Ohio
"Henry County,  Tennessee", Tennessee
"Henry County,  Virginia", Virginia
"Herkimer County,  New York", New York
"Hernando County,  Florida", Florida
"Hertford County,  North Carolina", North Carolina
"Hettinger County,  North Dakota", North Dakota
"Hickman County,  Kentucky", Kentucky
"Hickman County,  Tennessee", Tennessee
"Hickory County,  Missouri", Missouri
"Hidalgo County,  New Mexico", New Mexico
"Hidalgo County,  Texas", Texas
"Highland County,  Ohio", Ohio
"Highland County,  Virginia", Virginia
"Highlands County,  Florida", Florida
"Hill County,  Montana", Montana
"Hill County,  Texas", Texas
"Hillsborough County,  Florida", Florida
"Hillsborough County,  New Hampshire", New Hampshire
"Hillsdale County,  Michigan", Michigan
"Hinds County,  Mississippi", Mississippi
"Hinsdale County,  Colorado", Colorado
"Hitchcock County,  Nebraska", Nebraska
"Hocking County,  Ohio", Ohio
"Hockley County,  Texas", Texas
"Hodgeman County,  Kansas", Kansas
"Hoke County,  North Carolina", North Carolina
"Holmes County,  Florida", Florida
"Holmes County,  Mississippi", Mississippi
"Holmes County,  Ohio", Ohio
"Holt County,  Missouri", Missouri
"Holt County,  Nebraska", Nebraska
"Honolulu County,  Hawaii", Hawaii
"Hood County,  Texas", Texas
"Hood River County,  Oregon", Oregon
"Hooker County,  Nebraska", Nebraska
"Hopkins County,  Kentucky", Kentucky
"Hopkins County,  Texas", Texas
"Hormigueros Municipality,  Puerto Rico", Puerto Rico
"Horry County,  South Carolina", South Carolina
"Hot Spring County,  Arkansas", Arkansas
"Hot Springs County,  Wyoming", Wyoming
"Houghton County,  Michigan", Michigan
"Houston County,  Alabama", Alabama
"Houston County,  Georgia", Georgia
"Houston County,  Minnesota", Minnesota
"Houston County,  Tennessee", Tennessee
"Houston County,  Texas", Texas
"Howard County,  Arkansas", Arkansas
"Howard County,  Indiana", Indiana
"Howard County,  Iowa", Iowa
"Howard County,  Maryland", Maryland
"Howard County,  Missouri", Missouri
"Howard County,  Nebraska", Nebraska
"Howard County,  Texas", Texas
"Howell County,  Missouri", Missouri
"Howland Island,  U.S. Minor Outlying Islands", U.S. Minor Outlying Islands
"Hubbard County,  Minnesota", Minnesota
"Hudson County,  New Jersey", New Jersey
"Hudspeth County,  Texas", Texas
"Huerfano County,  Colorado", Colorado
"Hughes County,  Oklahoma", Oklahoma
"Hughes County,  South Dakota", South Dakota
"Humacao Municipality,  Puerto Rico", Puerto Rico
"Humboldt County,  California", California
"Humboldt County,  Iowa", Iowa
"Humboldt County,  Nevada", Nevada
"Humphreys County,  Mississippi", Mississippi
"Humphreys County,  Tennessee", Tennessee
"Hunt County,  Texas", Texas
"Hunterdon County,  New Jersey", New Jersey
"Huntingdon County,  Pennsylvania", Pennsylvania
"Huntington County,  Indiana", Indiana
"Huron County,  Michigan", Michigan
"Huron County,  Ohio", Ohio
"Hutchinson County,  South Dakota", South Dakota
"Hutchinson County,  Texas", Texas
"Hyde County,  North Carolina", North Carolina
"Hyde County,  South Dakota", South Dakota
"Iberia Parish,  Louisiana", Louisiana
"Iberville Parish,  Louisiana", Louisiana
"Ida County,  Iowa", Iowa
"Idaho County,  Idaho", Idaho
"Imperial County,  California", California
"Independence County,  Arkansas", Arkansas
"Indian River County,  Florida", Florida
"Indiana County,  Pennsylvania", Pennsylvania
"Ingham County,  Michigan", Michigan
"Inyo County,  California", California
"Ionia County,  Michigan", Michigan
"Iosco County,  Michigan", Michigan
"Iowa County,  Iowa", Iowa
"Iowa County,  Wisconsin", Wisconsin
"Iredell County,  North Carolina", North Carolina
"Irion County,  Texas", Texas
"Iron County,  Michigan", Michigan
"Iron County,  Missouri", Missouri
"Iron County,  Utah", Utah
"Iron County,  Wisconsin", Wisconsin
"Iroquois County,  Illinois", Illinois
"Irwin County,  Georgia", Georgia
"Isabela Municipality,  Puerto Rico", Puerto Rico
"Isabella County,  Michigan", Michigan
"Isanti County,  Minnesota", Minnesota
"Island County,  Washington", Washington
"Isle of Wight County,  Virginia", Virginia
"Issaquena County,  Mississippi", Mississippi
"Itasca County,  Minnesota", Minnesota
"Itawamba County,  Mississippi", Mississippi
"Izard County,  Arkansas", Arkansas
"Jack County,  Texas", Texas
"Jackson County,  Alabama", Alabama
"Jackson County,  Arkansas", Arkansas
"Jackson County,  Colorado", Colorado
"Jackson County,  Florida", Florida
"Jackson County,  Georgia", Georgia
"Jackson County,  Illinois", Illinois
"Jackson County,  Indiana", Indiana
"Jackson County,  Iowa", Iowa
"Jackson County,  Kansas", Kansas
"Jackson County,  Kentucky", Kentucky
"Jackson County,  Michigan", Michigan
"Jackson County,  Minnesota", Minnesota
"Jackson County,  Mississippi", Mississippi
"Jackson County,  Missouri", Missouri
"Jackson County,  North Carolina", North Carolina
"Jackson County,  Ohio", Ohio
"Jackson County,  Oklahoma", Oklahoma
"Jackson County,  Oregon", Oregon
"Jackson County,  South Dakota", South Dakota
"Jackson County,  Tennessee", Tennessee
"Jackson County,  Texas", Texas
"Jackson County,  West Virginia", West Virginia
"Jackson County,  Wisconsin", Wisconsin
"Jackson Parish,  Louisiana", Louisiana
"James City County,  Virginia", Virginia
"Jarvis Island,  U.S. Minor Outlying Islands", U.S. Minor Outlying Islands
"Jasper County,  Georgia", Georgia
"Jasper County,  Illinois", Illinois
"Jasper County,  Indiana", Indiana
"Jasper County,  Iowa", Iowa
"Jasper County,  Mississippi", Mississippi
"Jasper County,  Missouri", Missouri
"Jasper County,  South Carolina", South Carolina
"Jasper County,  Texas", Texas
"Jay County,  Indiana", Indiana
"Jayuya Municipality,  Puerto Rico", Puerto Rico
"Jeff Davis County,  Georgia", Georgia
"Jeff Davis County,  Texas", Texas
"Jefferson County,  Alabama", Alabama
"Jefferson County,  Arkansas", Arkansas
"Jefferson County,  Colorado", Colorado
"Jefferson County,  Florida", Florida
"Jefferson County,  Georgia", Georgia
"Jefferson County,  Idaho", Idaho
"Jefferson County,  Illinois", Illinois
"Jefferson County,  Indiana", Indiana
"Jefferson County,  Iowa", Iowa
"Jefferson County,  Kansas", Kansas
"Jefferson County,  Kentucky", Kentucky
"Jefferson County,  Mississippi", Mississippi
"Jefferson County,  Missouri", Missouri
"Jefferson County,  Montana", Montana
"Jefferson County,  Nebraska", Nebraska
"Jefferson County,  New York", New York
"Jefferson County,  Ohio", Ohio
"Jefferson County,  Oklahoma", Oklahoma
"Jefferson County,  Oregon", Oregon
"Jefferson County,  Pennsylvania", Pennsylvania
"Jefferson County,  Tennessee", Tennessee
"Jefferson County,  Texas", Texas
"Jefferson County,  Washington", Washington
"Jefferson County,  West Virginia", West Virginia
"Jefferson County,  Wisconsin", Wisconsin
"Jefferson Parish,  Louisiana", Louisiana
"Jefferson Davis County,  Mississippi", Mississippi
"Jefferson Davis Parish,  Louisiana", Louisiana
"Jenkins County,  Georgia", Georgia
"Jennings County,  Indiana", Indiana
"Jerauld County,  South Dakota", South Dakota
"Jerome County,  Idaho", Idaho
"Jersey County,  Illinois", Illinois
"Jessamine County,  Kentucky", Kentucky
"Jewell County,  Kansas", Kansas
"Jim Hogg County,  Texas", Texas
"Jim Wells County,  Texas", Texas
"Jo Daviess County,  Illinois", Illinois
"Johnson County,  Arkansas", Arkansas
"Johnson County,  Georgia", Georgia
"Johnson County,  Illinois", Illinois
"Johnson County,  Indiana", Indiana
"Johnson County,  Iowa", Iowa
"Johnson County,  Kansas", Kansas
"Johnson County,  Kentucky", Kentucky
"Johnson County,  Missouri", Missouri
"Johnson County,  Nebraska", Nebraska
"Johnson County,  Tennessee", Tennessee
"Johnson County,  Texas", Texas
"Johnson County,  Wyoming", Wyoming
